ra,dec,objId,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z
229.03669556836,-0.070740441242709,1.23764872125219098E18,24.2257,22.84443,22.62965,21.94264,21.5114
229.04039019459,-0.073680702455911,1.23764872125219098E18,24.53628,22.50659,22.04403,21.90653,22.3915
229.04389070086,-0.079265401695499,1.23764872125219098E18,23.86635,22.76566,22.58341,21.94612,21.9072
229.04826576552,-0.082767574881734,1.23764872125219098E18,23.78656,22.9928,22.29893,22.05427,22.0351
229.05006359293,-0.083210667039596,1.23764872125219098E18,23.30336,23.0338,23.03219,22.50747,22.6727
229.04953379213,-0.153026046062022,1.23764872125219098E18,22.86957,21.54387,21.17569,21.11855,20.8054
229.05410881424,-0.072034409042873,1.23764872125219098E18,23.91085,22.95332,22.40351,22.38534,21.7228
229.05453462592,-0.13855734185224,1.23764872125219098E18,23.15293,22.08495,21.51848,21.43974,21.1374
229.05518215776,-0.075679443671038,1.23764872125219098E18,23.62601,22.53326,21.76878,21.65869,21.3399
229.05563232369,-0.079969965708749,1.23764872125219098E18,22.63996,22.25302,21.9411,21.71074,22.2014
229.05461632761,-0.081101803690728,1.23764872125219098E18,23.92003,23.04638,22.46879,22.14255,22.6073
229.05797901134,-0.126467642809005,1.23764872125219098E18,23.13783,22.84555,22.03279,22.10787,22.476
229.05952867932,-0.092652742704904,1.23764872125219098E18,24.8821,22.94233,22.15467,21.99574,21.4018
229.05990333843,-0.085253587848462,1.23764872125219098E18,22.83846,21.46335,21.15908,20.91779,20.99
229.06142108215,-0.088624889553469,1.23764872125219098E18,23.21503,22.24463,21.81001,21.54131,21.965
229.06220415105,-0.090031586508727,1.23764872125219098E18,23.7263,22.49857,21.92367,21.85924,21.705
229.06252562737,-0.1405596227595,1.23764872125219123E18,23.86812,22.26426,21.90176,21.65596,21.3658
229.06358968235,-0.120657113937909,1.23764872125219123E18,22.54959,21.68766,21.34687,21.20939,21.8297
229.06366328513,-0.072672945108895,1.23764872125219123E18,24.87638,22.91763,22.52276,22.6338,23.1795
228.99402562866,-0.14885617331427,1.23764872125219123E18,24.09155,23.46477,22.74177,22.23793,22.5454
229.041971634,-0.07566351511211,1.23764872125219123E18,25.73183,23.97068,22.74233,22.68984,22.2274
229.05803613696,-0.071973416398751,1.23764872125219123E18,23.88521,24.17979,22.63655,21.38562,20.3938
229.05985726311,-0.100763466550562,1.23764872125219123E18,23.37478,23.53571,22.68438,22.70466,22.0666
